CustomerAge,AccountBalance,TransactionAmount_capped,LoginAttempts,TransactionDuration,Target,Cluster
29.0,1334.6,50.99,1.0,75.99999999999999,1,1
32.0,2774.35,101.28,1.0,75.0,1,1
27.0,1368.0,299.92,1.0,122.0,1,1
67.0,4536.38,77.54,1.0,73.0,2,2
21.0,1293.39,18.35,1.0,78.0,1,1
26.0,441.54,732.5300000000001,1.0,116.00000000000001,0,0
34.0,8485.14,65.11,1.0,150.0,3,3
24.0,999.6200000000001,67.07,1.0,56.0,1,1
55.0,14273.42,137.48,1.0,47.0,3,3
22.0,1863.7,398.36,1.0,56.0,1,1
20.0,8640.56,469.46000000000004,1.0,149.0,0,0
57.0,259.44,37.58,1.0,182.0,2,2
31.0,5526.97,160.24,1.0,15.0,1,1
23.0,929.6,315.39,1.0,93.0,1,1
21.0,5335.44,434.1700000000001,5.0,148.0,1,1
26.0,587.1199999999999,165.91,1.0,84.00000000000001,1,1
47.0,4760.34,211.36,1.0,194.0,2,2
26.0,1594.04,241.45,1.0,158.0,1,1
68.0,13777.79,23.24,1.0,129.0,3,3
74.0,1794.65,70.88,1.0,176.0,2,2
66.0,7677.760000000001,878.22,1.0,111.0,0,0
80.0,7071.32,314.52,1.0,229.0,2,2
78.0,7525.7300000000005,181.81,1.0,122.0,2,2
56.0,2989.25,854.6400000000001,1.0,118.0,0,0
64.0,7620.6,261.19,1.0,52.00000000000001,2,2
71.0,5549.2,220.68,1.0,217.0,2,2
31.0,6782.61,16.055,1.0,129.0,1,1
28.0,1968.51,122.64999999999999,1.0,41.0,1,1
56.0,5340.73,395.16,1.0,17.0,2,2
51.0,3267.84,704.69,1.0,150.0,0,0
69.0,6941.47,369.89,1.0,69.00000000000001,2,2
67.0,7567.2,16.055,1.0,268.0,2,2
31.0,7001.25,199.14,1.0,36.0,1,1
70.0,1983.65,109.43,1.0,140.0,2,2
20.0,686.9099999999999,304.15,1.0,40.0,1,1
28.0,213.36,620.5400000000001,1.0,98.0,0,0
22.0,1443.02,757.7900000000001,1.0,117.0,0,0
52.0,8450.84,122.81,1.0,12.0,3,3
61.0,7996.699999999999,96.25,1.0,171.0,3,3
30.0,5567.98,878.22,1.0,49.0,0,0
67.0,1262.68,142.55,1.0,97.0,2,2
23.0,1697.28,35.94,1.0,141.0,1,1
58.0,2591.65,24.86,1.0,292.0,2,2
60.0,12002.16,103.08,1.0,109.0,3,3
57.0,8726.92,116.26999999999998,1.0,94.0,3,3
73.0,5415.64,363.84,3.0,118.0,2,2
44.67844382691544,3736.57,34.74,1.0,72.0,2,2
19.0,1225.69,64.01,1.1216216216216217,240.0,1,1
50.0,14829.85,108.75,4.0,22.999999999999996,3,3
28.0,1277.7,50.9,1.0,150.0,1,1
20.0,454.66,206.84,1.0,154.0,1,1
20.0,1519.51,37.4,1.0,84.00000000000001,1,1
46.0,8045.77,154.21,1.0,75.0,3,3
24.0,1331.3,199.37,1.0,79.0,1,1
25.0,1843.57,410.49,1.0,119.42293906810038,1,1
67.0,6601.5,878.22,1.0,218.0,0,0
56.0,8422.2,18.23,1.0,28.0,3,3
47.0,7987.740000000001,398.7,1.0,276.0,3,3
22.0,327.68,122.13999999999999,1.0,119.42293906810038,1,1
40.0,7372.81,378.2,1.0,167.0,3,3
49.0,2987.97,124.73999999999998,1.0,33.0,2,2
53.0,1619.54,17.1,1.0,101.0,2,2
22.0,1204.65,287.05,1.0,212.0,1,1
28.0,4630.58,874.7199999999999,1.0,173.0,0,0
24.0,1380.34,878.22,1.0,150.0,0,0
36.0,14304.38,40.12,1.0,269.0,3,3
49.0,3215.76,125.0,1.0,177.0,2,2
24.0,1022.94,348.44,1.0,147.0,1,1
69.0,2610.64,128.4,1.0,30.999999999999996,2,2
55.0,9451.66,320.93,1.0,178.0,3,3
53.0,1244.17,16.055,1.0,278.0,2,2
54.0,12815.24,50.52,1.0,293.0,3,3
31.0,9933.56,383.95,1.0,143.0,3,3
23.0,921.23,16.055,1.0,158.0,1,1
56.0,6009.43,329.75,1.0,211.0,2,2
45.0,602.3599999999999,878.22,1.0,234.0,0,0
18.0,1769.33,40.79,1.0,80.0,1,1
63.0,2570.34,99.25,1.0,93.0,2,2
69.0,3240.14,150.6,1.0,59.00000000000001,2,2
73.0,1229.32,29.5,1.0,129.0,2,2
65.0,8019.890000000001,54.339999999999996,1.0,45.99999999999999,2,2
53.0,14328.29,18.25,1.0,18.0,3,3
27.0,330.16,633.8700000000001,1.0,175.0,0,0
19.0,1595.26,81.15,1.0,114.0,1,1
75.0,7413.18,83.95,1.0,170.0,2,2
61.0,2563.91,410.4,1.0,78.0,2,2
33.0,10724.95,172.68,1.0,17.0,3,3
34.0,2969.71,139.88,1.0,162.0,1,1
28.0,761.7799999999999,165.55,1.0,115.0,1,1
54.0,6229.36,53.79,3.0,137.0,2,2
63.0,2552.54,285.69,1.0,35.0,2,2
22.0,1033.73,532.4,1.0,149.0,1,1
25.0,1919.97,293.85,1.0,144.0,1,1
79.0,1893.4399999999998,27.939999999999998,1.0,120.0,2,2
25.0,1783.04,270.36,1.0,37.0,1,1
29.0,852.98,112.66,3.0,176.0,1,1
21.0,1123.89,506.03,1.0,21.000000000000004,1,1
22.0,1817.65,206.95,1.0,30.999999999999996,1,1
63.0,5463.94,350.96,1.0,167.0,2,2
20.0,477.03,261.63,1.0,150.0,1,1
59.0,8874.01,46.12,1.0,30.0,3,3
63.0,5365.2,27.249999999999996,1.0,91.99999999999999,2,2
26.0,7858.41,878.22,1.0,171.0,0,0
76.0,7216.3,331.66,1.0,145.0,2,2
62.0,13558.56,667.95,1.0,253.0,0,0
49.0,7872.04,49.84,1.0,146.0,3,3
72.0,5200.04,556.04,1.0,26.999999999999996,0,0
18.0,1779.85,88.06,1.0,288.0,1,1
58.0,13264.14,745.95,1.0,127.0,0,0
19.0,467.4,67.25,1.0,157.0,1,1
29.0,9873.62,93.63,1.0,141.0,3,3
22.0,1257.9,74.11,1.0,49.0,1,1
77.0,6067.54,41.13,1.0,58.00000000000001,2,2
79.0,5169.07,192.02,1.0,154.0,2,2
77.0,6878.86,291.27,1.0,121.0,2,2
23.0,558.99,296.46,1.0,136.0,1,1
27.0,1400.04,341.84,1.0,89.0,1,1
27.0,912.7099999999999,98.41,1.0,48.0,1,1
36.0,6338.35,109.27999999999999,4.0,112.0,3,3
40.0,13645.63,27.510000000000005,1.0,103.0,3,3
76.0,4909.24,16.055,1.1216216216216217,77.0,2,2
25.0,570.0999999999999,207.71,1.0,63.0,1,1
45.0,11749.77,25.77,1.0,277.0,3,3
52.0,6118.2,127.57,1.0,75.0,2,2
60.0,4383.69,392.05,1.0,172.0,2,2
41.0,4004.55,521.0100000000001,1.0,73.0,0,0
25.0,373.88,849.76,1.0,269.0,0,0
68.0,6851.16,172.5,1.0,30.999999999999996,2,2
30.0,9700.77,265.44,1.1216216216216217,169.0,3,3
55.0,6853.51,152.34,1.0,115.0,2,2
28.0,948.7,21.13,1.0,153.0,1,1
46.0,12221.17,111.55,1.0,101.0,3,3
32.0,6500.5,321.82,1.0,43.0,1,1
45.0,9927.75,878.22,1.0,279.0,0,0
67.0,2138.42,148.77,1.0,175.0,2,2
57.0,3908.6499999999996,16.055,1.0,154.0,2,2
44.67844382691544,11041.9,878.22,1.0,121.0,0,0
24.0,379.82,566.3300000000002,1.0,66.0,1,1
51.0,3921.74,206.51,1.0,275.0,2,2
75.0,7659.990000000001,180.94,1.0,57.0,2,2
21.0,664.7199999999999,77.9,1.0,128.0,1,1
21.0,1167.25,318.92,1.0,60.00000000000001,1,1
59.0,5896.01,583.3000000000001,1.0,142.0,0,0
63.0,1123.75,100.68,1.0,139.0,2,2
62.0,2039.4,589.6400000000001,1.0,210.0,0,0
25.0,1864.27,225.93000000000004,1.0,199.0,1,1
72.0,2325.78,651.5500000000001,1.0,82.0,0,0
38.0,5926.31,80.97,1.0,157.0,3,3
25.0,399.57,191.89,1.0,14.0,1,1
78.0,1916.34,304.75,1.0,125.0,2,2
68.0,2732.86,201.53,1.0,287.0,2,2
22.0,1115.3,16.055,1.0,141.0,1,1
30.0,7334.08,435.98,1.0,105.0,0,0
19.0,1024.19,743.2400000000001,1.0,109.0,0,0
57.0,10971.32,16.27,1.0,44.0,3,3
45.0,14631.88,290.86,1.0,36.0,3,3
41.0,14928.35,85.73,1.0,266.0,3,3
22.0,830.3699999999999,555.71,1.0,73.0,1,1
23.0,6408.8,40.03,1.0,200.00000000000003,1,1
25.0,1997.3299999999997,73.01,1.0,61.99999999999999,1,1
44.0,13084.27,346.12,1.0,12.0,3,3
47.0,5684.09,16.055,5.0,175.0,2,2
75.0,2760.37,252.93,1.0,222.0,2,2
19.0,868.9099999999999,238.54,4.0,12.0,1,1
61.0,5838.91,878.22,1.1216216216216217,129.0,0,0
67.0,8937.35,58.70000000000001,1.0,141.0,2,2
40.0,8528.72,16.055,1.0,145.0,3,3
45.0,425.77,540.4,1.0,272.0,0,0
64.0,8459.26,264.14,1.0,125.0,2,2
75.0,2649.23,248.15,1.0,202.0,2,2
54.0,6659.12,24.34,1.0,110.0,2,2
66.0,11937.04,428.61,1.0,61.99999999999999,3,3
39.0,6794.17,117.66,1.0,126.0,3,3
60.0,2064.76,165.8,1.0,287.0,2,2
65.0,3139.75,289.18,1.0,64.0,2,2
21.0,202.69,125.39000000000001,1.0,140.0,1,1
58.0,4474.2,305.18,1.0,215.99999999999997,2,2
64.0,11471.87,506.8999999999999,1.0,56.0,3,3
25.0,1107.28,504.1200000000001,1.0,101.0,1,1
29.0,5526.28,42.09,1.0,118.0,1,1
32.0,9679.68,607.28,1.0,84.00000000000001,0,0
77.0,1033.94,91.9,1.0,125.0,2,2
22.0,1833.24,303.43,1.0,30.0,1,1
20.0,983.6799999999998,668.78,1.0,141.0,0,0
20.0,269.78,270.54,1.0,139.0,1,1
37.0,9801.48,247.93,1.0,79.0,3,3
19.0,888.6,34.67,1.0,71.0,1,1
18.0,290.24,326.03,1.0,137.0,1,1
25.0,958.7,148.26,1.0,57.0,1,1
19.0,1605.67,878.22,1.0,37.99999999999999,0,0
60.0,8590.5,373.99,1.0,140.0,3,3
49.0,5461.08,254.34,1.0,119.42293906810038,2,2
25.0,1804.5,819.48,1.0,26.0,0,0
49.0,7975.179999999999,16.055,1.0,173.0,3,3
40.0,222.22,57.16,1.0,74.0,1,1
37.0,6857.2,282.26,1.0,278.0,3,3
46.0,2028.92,46.96,1.0,119.42293906810038,1,1
34.0,248.52,473.2,1.0,173.0,1,1
59.0,3019.04,192.97,1.0,140.0,2,2
18.0,1523.57,168.99,1.0,203.0,1,1
80.0,5571.39,16.055,1.0,60.00000000000001,2,2
55.0,1514.34,40.9,1.0,37.0,2,2
61.0,1817.43,78.91,1.0,157.0,2,2
22.0,6269.12,169.97,1.0,12.0,1,1
61.0,2281.9,17.79,5.0,162.0,2,2
48.0,2006.69,486.6100000000001,1.0,130.0,0,0
58.0,2189.38,148.13,1.0,56.0,2,2
61.0,11036.74,164.52,1.0,162.0,3,3
27.0,447.06,720.89,1.0,120.0,0,0
53.0,2104.74,268.7,1.0,63.0,2,2
51.0,5183.5,637.3400000000001,1.0,278.0,0,0
47.0,643.6399999999999,216.76,1.0,138.0,1,1
46.0,11011.86,418.02,1.0,110.0,3,3
46.0,951.3300000000002,292.03,1.0,154.0,1,1
57.0,2561.67,251.40000000000003,1.0,178.0,2,2
21.0,1549.27,184.56,1.0,93.0,1,1
26.0,3253.51,33.76,1.0,227.0,1,1
45.0,5113.438123505975,253.45999999999998,1.0,60.00000000000001,2,2
65.0,3910.5900000000006,878.22,1.0,173.0,0,0
22.0,206.2,138.68,1.0,44.0,1,1
18.0,4361.44,42.56,1.0,146.0,1,1
21.0,572.97,680.76,1.0,165.0,0,0
70.0,4580.59,53.83,1.0,131.0,2,2
51.0,2990.05,16.055,1.0,95.0,2,2
63.0,5208.98,37.81,1.0,195.0,2,2
67.0,1025.99,449.18,1.0,50.00000000000001,0,0
30.0,13534.3,878.22,1.0,250.0,0,0
39.0,1461.17,297.6,1.0,162.0,1,1
32.0,6333.72,683.7500000000001,1.0,106.0,0,0
48.0,8551.6,21.4,1.0,129.0,3,3
78.0,4273.99,315.94,1.0,93.0,2,2
61.0,13054.54,331.32,5.0,137.0,3,3
74.0,4102.23,223.75999999999996,1.0,110.0,2,2
42.0,10462.77,216.02999999999997,1.0,300.0,3,3
74.0,6851.31,17.42,1.0,150.0,2,2
78.0,2421.94,491.91,1.0,155.0,2,2
74.0,4639.04,350.11,1.0,178.0,2,2
23.0,443.62,218.07,1.0,243.0,1,1
48.0,6312.79,291.09,1.0,119.42293906810038,3,3
26.0,1436.32,422.14,1.0,109.0,1,1
61.0,3279.12,613.21,1.0,157.0,0,0
69.0,6020.29,73.83,1.0,69.00000000000001,2,2
59.0,5925.98,67.33,1.0,36.0,2,2
62.0,1674.94,26.92,1.0,43.0,2,2
48.0,3733.5200000000004,18.3,1.0,155.0,2,2
54.0,2996.51,317.94,1.0,123.99999999999999,2,2
40.0,11666.18,179.38,1.0,173.0,3,3
68.0,7006.46,878.22,1.0,139.0,0,0
37.0,2735.84,16.055,1.0,209.0,1,1
25.0,1073.51,365.43,1.0,176.0,1,1
71.0,6996.35,263.59,1.0,16.0,2,2
34.0,4943.49,54.79999999999999,1.0,140.0,1,1
24.0,1665.58,141.49,1.0,75.0,1,1
20.0,998.4900000000001,31.390000000000004,1.0,15.0,1,1
39.0,8422.06,93.82,1.0,176.0,3,3
21.0,1285.42,16.055,1.0,106.0,1,1
34.0,8469.43,178.39,1.0,98.0,3,3
22.0,692.6899999999999,126.90999999999998,1.0,42.00000000000001,1,1
53.0,12319.26,36.09,1.0,167.0,3,3
51.0,9240.73,91.77,1.0,174.0,3,3
36.0,2854.66,198.92,1.0,100.00000000000001,1,1
58.0,2631.47,137.81,1.0,44.0,2,2
24.0,7465.950000000001,136.88,1.0,71.0,1,1
21.0,1670.99,133.07,1.0,155.0,1,1
43.0,13913.92,16.055,1.0,137.0,3,3
69.0,7471.630000000001,256.34,1.0,99.0,2,2
36.0,11123.65,56.10999999999999,1.0,109.0,3,3
50.0,7976.6,118.09999999999998,1.0,50.00000000000001,3,3
66.0,8046.939999999999,137.86,1.0,120.0,2,2
54.0,14935.500000000002,813.78,1.0,55.0,0,0
69.0,13486.15,237.97000000000003,1.0,69.00000000000001,3,3
21.0,526.67,684.96,1.0,30.999999999999996,0,0
60.0,4954.37,878.22,1.0,139.0,0,0
68.0,8942.58,276.56,1.0,15.0,2,2
79.0,4044.6199999999994,16.055,1.0,199.0,2,2
65.0,4148.85,637.48,1.0,207.0,0,0
51.0,11388.15,103.15,1.0,179.0,3,3
52.0,5347.57,505.60000000000014,1.0,183.0,0,0
46.0,1329.45,371.86,1.0,91.0,1,1
50.0,2475.65,16.055,1.0,37.0,2,2
43.0,1019.46,16.055,1.0,98.0,1,1
40.0,14321.73,167.92,2.0,136.0,3,3
56.0,2833.12,73.01,1.0,101.0,2,2
61.0,12148.32,201.5,1.0,196.0,3,3
41.0,14371.08,150.3,1.0,204.0,3,3
46.0,7947.439999999999,23.7,1.0,32.0,3,3
48.0,6037.03,49.59,1.0,147.0,3,3
22.0,387.02,720.13,1.0,96.0,0,0
19.0,1081.97,134.92,1.0,101.0,1,1
18.0,729.7,116.97,1.0,299.0,1,1
34.0,2782.21,16.055,3.0,13.0,1,1
50.0,5245.93,88.29,1.0,287.0,2,2
25.0,1290.95,16.055,1.0,222.0,1,1
32.0,6494.25,103.48,1.0,33.0,1,1
70.0,4004.35,156.74,1.0,136.0,2,2
68.0,2525.47,505.14,1.0,179.0,0,0
46.0,11014.25,31.06,1.0,61.00000000000001,3,3
50.0,6275.0,16.055,1.0,163.0,3,3
53.0,1733.34,276.16,1.0,71.0,2,2
68.0,5294.98,145.77,1.0,237.0,2,2
34.0,5018.67,369.44,1.0,18.999999999999996,1,1
60.0,9844.32,558.86,1.0,95.0,0,0
26.0,712.1299999999999,429.15,1.0,218.0,1,1
33.0,6217.58,36.74,1.0,133.0,1,1
57.0,2229.56,79.14,1.0,22.0,2,2
36.0,9313.05,132.48,1.0,101.0,3,3
52.0,4618.53,136.48,4.0,138.0,2,2
55.0,6747.16,203.76,1.0,37.0,2,2
78.0,5134.37,750.95,1.0,26.999999999999996,0,0
52.0,2207.54,16.055,1.0,30.999999999999996,2,2
67.0,13336.15,257.18,1.0,28.0,3,3
63.0,1801.69,767.6600000000001,1.0,155.0,0,0
54.0,522.39,182.29,1.0,123.0,2,2
54.0,9381.64,184.51,1.0,118.0,3,3
62.0,2963.29,451.3100000000001,5.0,166.0,2,2
57.0,11523.64,144.1,1.0,30.0,3,3
40.0,12723.62,72.5,1.0,30.0,3,3
69.0,3920.11,74.11,4.0,71.0,2,2
44.0,7451.83,22.15,1.0,73.0,3,3
62.0,7061.58,777.92,1.0,97.0,0,0
28.0,985.7700000000001,790.07,1.0,197.0,0,0
59.0,4298.34,406.33,1.0,103.0,2,2
56.0,12799.34,767.4100000000001,1.0,26.999999999999996,0,0
21.0,811.2399999999999,16.055,1.0,135.0,1,1
53.0,13273.08,283.63535643170053,1.0,88.0,3,3
21.0,842.94,49.67,1.0,146.0,1,1
49.0,2471.53,77.83,1.0,146.0,2,2
19.0,1237.5,702.8700000000001,1.0,183.99999999999997,0,0
25.0,783.8299999999999,133.56,1.0,177.0,1,1
49.0,3931.03,868.0499999999998,1.0,119.0,0,0
24.0,960.96,52.87,1.0,70.0,1,1
78.0,7310.88,179.0,1.0,121.0,2,2
73.0,1385.74,878.22,1.0,37.0,0,0
58.0,7902.5199999999995,384.11,1.0,12.0,2,2
71.0,4405.28,227.61,1.0,61.00000000000001,2,2
48.0,3944.12,40.83,1.0,24.0,2,2
20.0,1523.04,19.76,1.0,240.0,1,1
67.0,8042.299999999999,484.23999999999995,1.0,77.0,2,2
33.0,5531.93,283.63535643170053,1.0,110.0,1,1
21.0,560.73,301.47,1.0,291.0,1,1
70.0,1658.52,199.09,1.0,89.0,2,2
27.0,731.52,38.95,1.0,50.00000000000001,1,1
29.0,1389.89,515.9400000000002,1.0,37.0,1,1
48.0,5081.26,41.93,1.0,136.0,2,2
27.0,1000.3500000000001,137.84,1.0,119.42293906810038,1,1
21.0,1639.9,95.35,1.0,131.0,1,1
67.0,5473.82,93.14,1.0,151.0,2,2
64.0,1729.26,878.22,1.0,159.0,0,0
51.0,14798.1,79.33,1.0,109.0,3,3
55.0,5113.438123505975,76.89,1.0,132.0,2,2
19.0,1231.98,233.71,1.0,297.0,1,1
26.0,6611.26,16.055,1.0,120.0,1,1
60.0,883.7199999999999,242.17,1.0,147.0,2,2
79.0,5055.99,122.98,1.0,228.0,2,2
52.0,7166.88,129.35,1.0,130.0,3,3
21.0,232.56,138.33,1.0,69.00000000000001,1,1
25.0,1236.38,39.31,1.0,178.0,1,1
21.0,802.09,91.85,1.0,148.0,1,1
58.0,1423.2,277.7,1.0,107.0,2,2
51.0,13388.56,114.03,1.0,172.0,3,3
27.0,2801.28,302.63,1.0,10.0,1,1
52.0,5545.96,31.189999999999998,1.0,74.0,2,2
27.0,4764.48,112.90999999999998,1.0,135.0,1,1
27.0,7868.189999999999,742.2600000000001,1.0,36.0,0,0
26.0,1128.38,256.8,1.0,80.0,1,1
60.0,7627.04,378.68,1.0,239.0,3,3
52.0,4026.0300000000007,571.93,1.0,119.0,0,0
77.0,7095.76,26.31,1.0,163.0,2,2
20.0,1501.95,205.58,1.0,119.42293906810038,1,1
48.0,3656.93,533.61,1.0,115.0,0,0
55.0,3473.24,428.62,1.0,72.0,0,0
64.0,7061.73,361.22,1.0,167.0,2,2
25.0,6012.67,837.29,1.0,215.99999999999997,0,0
31.0,13694.68,117.25,1.0,73.0,3,3
48.0,9410.51,135.27,1.0,131.0,3,3
53.0,6115.63,185.1,1.0,22.999999999999996,2,2
38.0,5581.21,113.54,1.0,273.0,3,3
69.0,6712.94,354.96,1.0,96.0,2,2
53.0,8400.87,224.22,1.0,37.0,3,3
60.0,4644.19,737.1000000000001,1.0,91.99999999999999,0,0
27.0,1734.22,223.22,1.0,96.0,1,1
69.0,5237.12,557.26,1.0,53.00000000000001,0,0
33.0,969.06,878.22,1.0,95.0,0,0
62.0,5950.48,27.440000000000005,1.0,164.0,2,2
36.0,9962.5,310.09,1.0,166.0,3,3
52.0,9662.88,80.38,1.0,116.00000000000001,3,3
66.0,5243.0,26.1,1.0,115.0,2,2
73.0,1702.65,845.1400000000001,1.0,183.0,0,0
27.0,800.93,59.730000000000004,1.0,56.0,1,1
60.0,7231.47,758.7700000000001,1.0,114.0,0,0
22.0,1052.31,301.51,1.0,284.0,1,1
58.0,10721.29,418.03,1.0,161.0,3,3
32.0,13560.63,118.06000000000002,1.0,30.999999999999996,3,3
70.0,3138.0,483.92,1.0,115.0,2,2
38.0,9916.24,78.93,1.0,145.0,3,3
75.0,7941.73,36.63,1.0,261.0,2,2
49.0,3753.2400000000002,87.85,1.0,63.0,2,2
31.0,9733.83,878.22,1.0,55.0,0,0
59.0,5003.22,705.3400000000001,1.0,123.99999999999999,0,0
54.0,4087.4400000000005,146.55,5.0,123.99999999999999,2,2
71.0,4880.31,116.89000000000001,1.0,226.0,2,2
57.0,1310.38,106.41,1.0,87.0,2,2
78.0,2513.51,878.22,1.0,103.0,0,0
23.0,4475.22,584.4100000000001,1.0,41.0,0,0
55.0,6521.05,584.98,1.0,121.0,0,0
56.0,1615.04,79.21,1.0,140.0,2,2
20.0,1490.34,173.13,1.0,288.0,1,1
80.0,6601.44,335.7,1.0,57.0,2,2
50.0,8611.17,878.22,1.0,109.0,0,0
28.0,1929.2799999999997,422.81,1.0,193.0,1,1
57.0,5315.83,135.43,1.0,91.99999999999999,2,2
26.0,548.45,584.88,1.0,121.0,0,0
25.0,1931.6599999999999,308.94,1.0,167.0,1,1
36.0,1050.63,295.93,1.0,117.0,1,1
19.0,9963.39,878.22,1.0,50.00000000000001,0,0
58.0,1950.63,77.44,1.0,268.0,2,2
40.0,6295.45,92.5,1.0,70.0,3,3
41.0,4113.63,97.74,1.0,137.0,1,1
21.0,1451.02,291.68,1.0,90.0,1,1
22.0,1597.85,56.96,1.0,135.0,1,1
27.0,1256.33,436.8,1.0,91.99999999999999,1,1
72.0,7320.61,259.49,1.0,292.0,2,2
57.0,2150.38,726.2600000000001,1.0,147.0,0,0
72.0,2940.04,568.68,1.0,101.0,0,0
49.0,12801.93,77.57,1.0,225.0,3,3
29.0,4272.41,878.22,1.0,40.0,0,0
74.0,5399.76,16.055,1.0,290.0,2,2
61.0,2467.39,878.22,1.0,48.0,0,0
27.0,7537.400000000001,61.32999999999999,1.0,129.0,1,1
54.0,7498.509999999999,27.640000000000004,1.0,22.999999999999996,2,2
29.0,10506.41,16.055,1.0,32.0,3,3
73.0,6505.98,431.2200000000001,1.0,129.0,2,2
55.0,7568.400000000001,178.55,1.0,67.0,3,3
18.0,546.46,248.76,1.0,56.0,1,1
23.0,1072.25,76.16,1.0,99.0,1,1
69.0,7273.55,347.25,1.0,250.0,2,2
57.0,11197.54,28.040000000000003,1.1216216216216217,146.0,3,3
19.0,782.35,325.98,1.0,277.0,1,1
76.0,4444.95,249.56,1.0,246.0,2,2
56.0,10658.88,17.43,1.0,33.0,3,3
26.0,250.93000000000004,198.01,1.0,40.0,1,1
23.0,1729.02,585.5800000000002,1.0,55.0,0,0
27.0,1298.13,434.6700000000001,1.0,123.99999999999999,1,1
27.0,5828.48,510.7000000000001,1.0,294.0,0,0
74.0,7600.99,331.98,1.0,12.0,2,2
56.0,9603.73,199.54,1.0,268.0,3,3
59.0,4180.4,212.97,1.0,178.0,2,2
23.0,1268.44,270.56,1.0,139.0,1,1
26.0,9609.67,306.37,1.0,120.0,1,1
38.0,11989.39,643.02,1.0,85.0,0,0
47.0,9538.92,98.48,1.0,12.0,3,3
36.0,4826.88,878.22,1.0,169.0,0,0
27.0,293.06,537.8600000000001,1.0,134.0,1,1
25.0,1445.53,241.18,1.0,162.0,1,1
64.0,11204.62,130.54,1.0,94.0,3,3
20.0,693.4,800.2900000000001,1.0,84.00000000000001,0,0
57.0,13523.65,16.055,1.0,165.0,3,3
20.0,662.51,28.52,1.0,163.0,1,1
23.0,342.73,431.31,1.0,99.0,1,1
47.0,7764.159999999999,878.22,1.0,59.00000000000001,0,0
29.0,9834.0,199.23,1.0,53.99999999999999,3,3
44.0,268.77,42.26,1.0,171.0,1,1
30.0,5397.68,166.06,1.0,172.0,1,1
53.0,7659.500000000001,357.72,1.0,25.000000000000004,3,3
28.0,1926.0799999999997,588.3700000000001,1.0,284.0,0,0
68.0,6911.62,72.82,1.0,127.0,2,2
36.0,7527.040000000001,162.36,1.0,147.0,3,3
43.0,12071.1,584.8200000000002,1.0,109.0,0,0
72.0,1425.47,38.15,1.0,129.0,2,2
23.0,1598.63,477.53999999999996,1.0,52.00000000000001,1,1
60.0,11726.47,639.57,1.0,43.0,0,0
28.0,9189.76,58.23,1.0,34.0,1,1
78.0,4895.87,776.21,1.0,99.0,0,0
21.0,6178.77,283.63535643170053,1.0,117.0,1,1
67.0,7167.57,188.61,1.0,26.0,2,2
56.0,4704.91,675.3700000000001,1.0,30.999999999999996,0,0
67.0,1267.72,94.82,1.0,56.0,2,2
59.0,5790.55,425.18,1.0,135.0,2,2
60.0,5729.1,50.28,1.0,65.0,2,2
34.0,7379.38,864.72,1.0,119.42293906810038,0,0
25.0,1478.41,70.68,1.0,105.0,1,1
28.0,824.7099999999999,261.77,1.0,45.99999999999999,1,1
27.0,1024.42,183.22,1.0,63.0,1,1
29.0,6027.49,58.31999999999999,4.0,275.0,1,1
51.0,14453.35,156.86,1.0,102.0,3,3
42.0,5374.54,120.67,1.0,233.0,3,3
59.0,9148.08,308.62,1.0,101.0,3,3
59.0,2757.23,506.81,1.0,41.0,0,0
41.0,2523.83,328.39,1.0,107.99999999999999,1,1
67.0,1498.79,796.3,1.0,64.0,0,0
29.0,1305.56,72.47,1.0,72.0,1,1
25.0,1910.9000000000003,279.6,1.0,131.0,1,1
25.0,423.64,304.2,1.0,102.0,1,1
64.0,7606.63,351.38,1.0,21.000000000000004,2,2
31.0,842.5599999999998,86.07,1.0,22.999999999999996,1,1
28.0,709.4199999999998,604.5,1.0,80.0,0,0
27.0,1358.37,258.7,1.0,123.0,1,1
61.0,13538.14,878.22,1.0,158.0,0,0
75.0,7258.33,16.055,1.0,64.0,2,2
69.0,4980.26,63.76,1.0,100.00000000000001,2,2
55.0,1623.5,446.83,1.0,143.0,0,0
26.0,4401.78,63.53999999999999,1.0,136.0,1,1
48.0,2051.37,81.11,1.0,110.0,1,1
58.0,13704.92,441.26,5.0,87.0,3,3
64.0,13374.89,170.96,1.0,69.00000000000001,3,3
22.0,3363.23,48.51,1.0,69.00000000000001,1,1
60.0,13521.76,325.03,1.0,106.0,3,3
57.0,6109.86,125.83,1.0,138.0,2,2
37.0,9975.79,506.83,1.0,45.0,0,0
41.0,13856.18,738.94,1.0,173.0,0,0
33.0,9905.23,180.36,1.0,55.0,3,3
28.0,1547.71,225.1,1.0,35.0,1,1
79.0,7153.72,359.51,1.0,157.0,2,2
54.0,3101.54,720.4600000000002,1.0,44.0,0,0
56.0,1393.14,878.22,1.0,104.0,0,0
57.0,7142.53,291.46,1.0,135.0,2,2
23.0,325.15,878.22,1.0,73.0,0,0
28.0,580.66,98.24,1.0,148.0,1,1
18.0,6149.81,100.48,1.0,104.0,1,1
56.0,5698.25,45.9,1.0,264.0,2,2
39.0,9562.41,258.21,1.0,225.0,3,3
53.0,2038.31,878.22,1.0,211.0,0,0
22.0,187.65,287.51,1.0,255.0,1,1
26.0,8520.08,501.3,1.0,146.0,0,0
27.0,1435.72,26.1,1.0,32.0,1,1
